% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
46 +2.060519501e+00 +2.060519501e+00 +5.202051950e+01 +5.202051950e+01 -3.6847e-01 +2.4812e+00
59 +1.328437575e+00 +1.328437575e+00 +5.128843757e+01 +5.128843757e+01 -2.6058e+00 +1.2542e+00
64 +8.967072205e-01 +8.967072205e-01 +5.085670722e+01 +5.085670722e+01 -1.5574e+00 +2.5561e+00
67 +1.688808109e-01 +1.688808109e-01 +5.012888081e+01 +5.012888081e+01 -1.3257e+00 +1.2429e+00
76 +2.059968885e-02 +2.059968885e-02 +4.998059969e+01 +4.998059969e+01 -1.5728e+00 +1.4816e+00
106 +1.135698232e-02 +1.135698232e-02 +4.997135698e+01 +4.997135698e+01 -1.5384e+00 +1.7130e+00
109 +5.576384526e-03 +5.576384526e-03 +4.996557638e+01 +4.996557638e+01 -1.5686e+00 +1.5647e+00
121 +1.398681298e-03 +1.398681298e-03 +4.996139868e+01 +4.996139868e+01 -1.5435e+00 +1.6263e+00
148 +4.792453237e-05 +4.792453237e-05 +4.996004792e+01 +4.996004792e+01 -1.5112e+00 +1.6171e+00
167 +6.985423333e-06 +6.985423333e-06 +4.996000699e+01 +4.996000699e+01 -1.5070e+00 +1.6098e+00
174 +2.549578014e-06 +2.549578014e-06 +4.996000255e+01 +4.996000255e+01 -1.5080e+00 +1.6107e+00
193 +1.154093688e-06 +1.154093688e-06 +4.996000115e+01 +4.996000115e+01 -1.5104e+00 +1.6097e+00
200 +5.475953770e-07 +5.475953770e-07 +4.996000055e+01 +4.996000055e+01 -1.5093e+00 +1.6097e+00
210 +2.156605348e-07 +2.156605348e-07 +4.996000022e+01 +4.996000022e+01 -1.5096e+00 +1.6099e+00
217 +2.378765629e-08 +2.378765629e-08 +4.996000002e+01 +4.996000002e+01 -1.5095e+00 +1.6103e+00
250 +1.092030999e-08 +1.092030999e-08 +4.996000001e+01 +4.996000001e+01 -1.5095e+00 +1.6105e+00
259 +2.355214690e-09 +2.355214690e-09 +4.996000000e+01 +4.996000000e+01 -1.5096e+00 +1.6104e+00
% function evaluation | noise-free fitness - Fopt (-1.266700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.217515423e+00 +7.217515423e+00 -1.194524846e+02 -1.194524846e+02 -2.8066e+00 +2.8964e+00
10 +3.576064972e+00 +3.576064972e+00 -1.230939350e+02 -1.230939350e+02 -4.0864e+00 -5.4737e-01
20 +4.936080634e-01 +4.936080634e-01 -1.261763919e+02 -1.261763919e+02 -3.0719e+00 +2.2678e-01
27 +1.250304306e-01 +1.250304306e-01 -1.265449696e+02 -1.265449696e+02 -2.4520e+00 +5.8947e-01
31 +9.264934208e-02 +9.264934208e-02 -1.265773507e+02 -1.265773507e+02 -2.3349e+00 +5.4800e-01
51 +5.897881148e-03 +5.897881148e-03 -1.266641021e+02 -1.266641021e+02 -2.3042e+00 +2.0533e-01
73 +1.350950303e-03 +1.350950303e-03 -1.266686490e+02 -1.266686490e+02 -2.3491e+00 +2.1509e-01
75 +1.145636173e-04 +1.145636173e-04 -1.266698854e+02 -1.266698854e+02 -2.3599e+00 +2.5020e-01
112 +3.393814607e-05 +3.393814607e-05 -1.266699661e+02 -1.266699661e+02 -2.3746e+00 +2.4863e-01
120 +1.772424051e-05 +1.772424051e-05 -1.266699823e+02 -1.266699823e+02 -2.3736e+00 +2.4686e-01
126 +2.576346191e-06 +2.576346191e-06 -1.266699974e+02 -1.266699974e+02 -2.3683e+00 +2.4652e-01
137 +1.657031660e-06 +1.657031660e-06 -1.266699983e+02 -1.266699983e+02 -2.3709e+00 +2.4553e-01
140 +2.548140117e-07 +2.548140117e-07 -1.266699997e+02 -1.266699997e+02 -2.3691e+00 +2.4549e-01
167 +8.002575669e-08 +8.002575669e-08 -1.266699999e+02 -1.266699999e+02 -2.3693e+00 +2.4564e-01
169 +6.771443850e-09 +6.771443850e-09 -1.266700000e+02 -1.266700000e+02 -2.3696e+00 +2.4568e-01
% function evaluation | noise-free fitness - Fopt (7.427000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.212878779e+01 +3.212878779e+01 +1.063987878e+02 +1.063987878e+02 +1.7264e+00 +3.5906e+00
6 +1.179469090e+01 +1.179469090e+01 +8.606469090e+01 +8.606469090e+01 +1.2191e+00 +1.1318e+00
9 +6.089526735e+00 +6.089526735e+00 +8.035952674e+01 +8.035952674e+01 +1.1528e+00 -9.3783e-01
16 +3.100793986e+00 +3.100793986e+00 +7.737079399e+01 +7.737079399e+01 -1.9123e+00 +4.4971e-01
31 +1.275508632e+00 +1.275508632e+00 +7.554550863e+01 +7.554550863e+01 -2.2857e+00 -1.7543e+00
38 +9.979616757e-01 +9.979616757e-01 +7.526796168e+01 +7.526796168e+01 -1.8966e+00 -2.0034e+00
